"id","name","section","name_updated"
7491,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","17/w16","Protection of Children from Sexual Offences Act, 2012"
7493,"SC / ST (PREVENTION OF ATROCITIES) ACT, 1989","3OF2OF5","Scheduled Castes and Scheduled Tribes (Prevention of Atrocities) Act, 1989"
7494,"SC / ST (PREVENTION OF ATROCITIES) ACT, 1989","3(2)(w)(ii)","Scheduled Castes and Scheduled Tribes (Prevention of Atrocities) Act, 1989"
7495,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","16r/w17","Protection of Children from Sexual Offences Act, 2012"
7499,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012",w5(l),"Protection of Children from Sexual Offences Act, 2012"
7509,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012",(n),"Protection of Children from Sexual Offences Act, 2012"
7514,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","4 and 16","Protection of Children from Sexual Offences Act, 2012"
7515,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","1","Protection of Children from Sexual Offences Act, 2012"
7522,"INDIAN PENAL CODE, 1860",GirlMissing@363,"Indian Penal Code (IPC), 1860"
7523,THE SCH.CASTE AND THE SCH. TRIBES ( PREVENTION OF ATROCITIES ) AMENDMENT ACT 2015,"3 (2) (VA)","The Scheduled Castes and the Scheduled Tribes (Prevention of Atrocities) Act, 1989"
7530,"INDIAN PENAL CODE, 1860","366r/w109","Indian Penal Code (IPC), 1860"
7550,"INDIAN PENAL CODE, 1860","36","Indian Penal Code (IPC), 1860"
7554,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","363","Protection of Children from Sexual Offences Act, 2012"
9932,Juvenile Justice Act,"448","Juvenile Justice (Care and Protection of Children) Act, 2015"
7555,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","366","Protection of Children from Sexual Offences Act, 2012"
7562,"INDIAN PENAL CODE, 1860","366(A)@363","Indian Penal Code (IPC), 1860"
7565,"INDIAN PENAL CODE, 1860","366 (a)","Indian Penal Code (IPC), 1860"
7566,THE SCH.CASTE AND THE SCH. TRIBES ( PREVENTION OF ATROCITIES ) AMENDMENT ACT 2015,"3(2) (v)","The Scheduled Castes and the Scheduled Tribes (Prevention of Atrocities) Act, 1989"
7567,"INDIAN PENAL CODE, 1860","366@","Indian Penal Code (IPC), 1860"
7569,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","4@","Protection of Children from Sexual Offences Act, 2012"
7571,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","3(1)","Protection of Children from Sexual Offences Act, 2012"
7580,"INDIAN PENAL CODE, 1860","366@36","Indian Penal Code (IPC), 1860"
7593,"SC / ST (PREVENTION OF ATROCITIES) ACT, 1989","6","Scheduled Castes and Scheduled Tribes (Prevention of Atrocities) Act, 1989"
7594,"SC / ST (PREVENTION OF ATROCITIES) ACT, 1989","5(l)","Scheduled Castes and Scheduled Tribes (Prevention of Atrocities) Act, 1989"
7597,"INDIAN PENAL CODE, 1860",Girl Missing,"Indian Penal Code (IPC), 1860"
7607,"CODE OF CRIMINAL PROCEDURE, 1973","344","Code of Criminal Procedure, 1973"
7613,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","3r/w4(1)","Protection of Children from Sexual Offences Act, 2012"
7615,"SC / ST (PREVENTION OF ATROCITIES) ACT, 1989","3(l)(w)(11)","Scheduled Castes and Scheduled Tribes (Prevention of Atrocities) Act, 1989"
7621,"INDIAN PENAL CODE, 1860","3666","Indian Penal Code (IPC), 1860"
7623,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","9(n)r/w10","Protection of Children from Sexual Offences Act, 2012"
7624,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","9(l)r/w10","Protection of Children from Sexual Offences Act, 2012"
7627,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","5(j)(ii)","Protection of Children from Sexual Offences Act, 2012"
7628,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6","Protection of Children from Sexual Offences Act, 2012"
7629,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","16","Protection of Children from Sexual Offences Act, 2012"
7630,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","17","Protection of Children from Sexual Offences Act, 2012"
7638,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","3(a)r","Protection of Children from Sexual Offences Act, 2012"
7641,"INDIAN PENAL CODE, 1860","363.366","Indian Penal Code (IPC), 1860"
7648,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","5(j)(ii)","Protection of Children from Sexual Offences Act, 2012"
7649,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6","Protection of Children from Sexual Offences Act, 2012"
7671,"INDIAN PENAL CODE, 1860","346","Indian Penal Code (IPC), 1860"
7675,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012",w65l),"Protection of Children from Sexual Offences Act, 2012"
7676,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","5(f)","Protection of Children from Sexual Offences Act, 2012"
7677,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","5(l)","Protection of Children from Sexual Offences Act, 2012"
7678,"INDIAN PENAL CODE, 1860","309","Indian Penal Code (IPC), 1860"
7685,"INDIAN PENAL CODE, 1860","366IPC","Indian Penal Code (IPC), 1860"
7694,"INDIAN PENAL CODE, 1860","450","Indian Penal Code (IPC), 1860"
7696,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","5(m)r/w6","Protection of Children from Sexual Offences Act, 2012"
7697,"INDIAN PENAL CODE, 1860","376 (i)","Indian Penal Code (IPC), 1860"
7698,"INDIAN PENAL CODE, 1860","506 (ii)","Indian Penal Code (IPC), 1860"
7701,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","5(g)","Protection of Children from Sexual Offences Act, 2012"
7710,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","7r","Protection of Children from Sexual Offences Act, 2012"
7711,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012",w8,"Protection of Children from Sexual Offences Act, 2012"
7713,"INDIAN PENAL CODE, 1860","366.506(1)","Indian Penal Code (IPC), 1860"
7442,Juvenile Justice Act,"4","Juvenile Justice (Care and Protection of Children) Act, 2015"
7445,Juvenile Justice Act,"9(1)j.j. act","Juvenile Justice (Care and Protection of Children) Act, 2015"
7447,Juvenile Justice Act,"52j.j.Act.","Juvenile Justice (Care and Protection of Children) Act, 2015"
7448,Juvenile Justice Act,"52J.J.act","Juvenile Justice (Care and Protection of Children) Act, 2015"
7459,Juvenile Justice Act,"9 A","Juvenile Justice (Care and Protection of Children) Act, 2015"
7460,Juvenile Justice Act,"9(2)JJA","Juvenile Justice (Care and Protection of Children) Act, 2015"
7464,Juvenile Justice Act,"52j.j.act","Juvenile Justice (Care and Protection of Children) Act, 2015"
7468,Juvenile Justice Act,"147","Juvenile Justice (Care and Protection of Children) Act, 2015"
7469,Juvenile Justice Act,"148","Juvenile Justice (Care and Protection of Children) Act, 2015"
7470,Juvenile Justice Act,"307","Juvenile Justice (Care and Protection of Children) Act, 2015"
7471,Juvenile Justice Act,"9(1)J.J","Juvenile Justice (Care and Protection of Children) Act, 2015"
7472,Juvenile Justice Act,"109A","Juvenile Justice (Care and Protection of Children) Act, 2015"
7473,Juvenile Justice Act,"12","Juvenile Justice (Care and Protection of Children) Act, 2015"
7474,Juvenile Justice Act,"20 JJA 1986","Juvenile Justice (Care and Protection of Children) Act, 2015"
7479,Juvenile Justice Act,"52J.Jus.Act","Juvenile Justice (Care and Protection of Children) Act, 2015"
7481,Juvenile Justice Act,"2","Juvenile Justice (Care and Protection of Children) Act, 2015"
7482,Juvenile Justice Act,"3GangestarAct","Juvenile Justice (Care and Protection of Children) Act, 2015"
7487,Juvenile Justice (Care and Protection of Children) Act,"411","Juvenile Justice (Care and Protection of Children) Act, 2015"
7488,Juvenile Justice (Care and Protection of Children) Act,"413","Juvenile Justice (Care and Protection of Children) Act, 2015"
7497,Juvenile Justice (Care and Protection of Children) Act,--,"Juvenile Justice (Care and Protection of Children) Act, 2015"
7500,Juvenile Justice (Care and Protection of Children) Act,"10(2)","Juvenile Justice (Care and Protection of Children) Act, 2015"
7501,Juvenile Justice (Care and Protection of Children) Rules,"101","Juvenile Justice (Care and Protection of Children) Rules, 2016"
7510,Juvenile Justice (Care and Protection of Children) Rules,"52","Juvenile Justice (Care and Protection of Children) Rules, 2016"
7511,Juvenile Justice (Care and Protection of Children) Rules,"09","Juvenile Justice (Care and Protection of Children) Rules, 2016"
7516,Juvenile Justice (Care and Protection of Children) Rules,"101(2)","Juvenile Justice (Care and Protection of Children) Rules, 2016"
7521,Juvenile Justice (Care and Protection of Children) Rules,"1563","Juvenile Justice (Care and Protection of Children) Rules, 2016"
7524,CODE OF CRIMINAL PROCEDURE,"11","Code of Criminal Procedure, 1973"
7525,Juvenile Justice (Care and Protection of Children) Rules,"354A","Juvenile Justice (Care and Protection of Children) Rules, 2016"
7526,Juvenile Justice (Care and Protection of Children) Rules,"376","Juvenile Justice (Care and Protection of Children) Rules, 2016"
7527,Juvenile Justice (Care and Protection of Children) Rules,"511","Juvenile Justice (Care and Protection of Children) Rules, 2016"
7532,Juvenile Justice (Care and Protection of Children) Rules,"102","Juvenile Justice (Care and Protection of Children) Rules, 2016"
7535,Juvenile Justice (Care and Protection of Children) Rules,"53","Juvenile Justice (Care and Protection of Children) Rules, 2016"
7536,Indian Penal Code,"145","Indian Penal Code (IPC), 1860"
7537,Indian Penal Code,"153b","Indian Penal Code (IPC), 1860"
7541,Indian Penal Code,"153a","Indian Penal Code (IPC), 1860"
7542,Indian Penal Code,"295a","Indian Penal Code (IPC), 1860"
7543,Juvenile Justice (Care and Protection of Children) Act,"83","Juvenile Justice (Care and Protection of Children) Act, 2015"
7544,Indian Penal Code,a,"Indian Penal Code (IPC), 1860"
7545,Indian Penal Code,"505b","Indian Penal Code (IPC), 1860"
7546,Indian Penal Code,"153B","Indian Penal Code (IPC), 1860"
7547,Indian Penal Code,"505(2)","Indian Penal Code (IPC), 1860"
7551,Indian Penal Code,"505(5)","Indian Penal Code (IPC), 1860"
7556,Indian Penal Code,"149153a","Indian Penal Code (IPC), 1860"
7560,Juvenile Justice (Care and Protection of Children) Act,"83(","Juvenile Justice (Care and Protection of Children) Act, 2015"
7570,Indian Penal Code,"505(2","Indian Penal Code (IPC), 1860"
7578,Indian Penal Code,"505(","Indian Penal Code (IPC), 1860"
7581,Juvenile Justice (Care and Protection of Children) Act,"100","Juvenile Justice (Care and Protection of Children) Act, 2015"
7582,Indian Penal Code,"1","Indian Penal Code (IPC), 1860"
7583,Indian Penal Code,"12","Indian Penal Code (IPC), 1860"
7584,Indian Penal Code,"259A","Indian Penal Code (IPC), 1860"
7588,Juvenile Justice (Care and Protection of Children) Act,"83(4)","Juvenile Justice (Care and Protection of Children) Act, 2015"
7591,Juvenile Justice (Care and Protection of Children) Act,"83(3)","Juvenile Justice (Care and Protection of Children) Act, 2015"
7595,Indian Penal Code,"56","Indian Penal Code (IPC), 1860"
7596,Juvenile Justice (Care and Protection of Children) Act,"372","Juvenile Justice (Care and Protection of Children) Act, 2015"
7598,Indian Penal Code,"395A","Indian Penal Code (IPC), 1860"
7599,Indian Penal Code,"201","Indian Penal Code (IPC), 1860"
7600,Indian Penal Code,"511","Indian Penal Code (IPC), 1860"
7601,Indian Penal Code,"307","Indian Penal Code (IPC), 1860"
7602,Indian Penal Code,"332","Indian Penal Code (IPC), 1860"
7603,Indian Penal Code,"333","Indian Penal Code (IPC), 1860"
7604,Indian Penal Code,"5025(2)","Indian Penal Code (IPC), 1860"
7608,Indian Penal Code,"153kh","Indian Penal Code (IPC), 1860"
7610,Juvenile Justice (Care and Protection of Children) Act,"7","Juvenile Justice (Care and Protection of Children) Act, 2015"
7612,Indian Penal Code,"120a","Indian Penal Code (IPC), 1860"
7618,Indian Penal Code,"3047","Indian Penal Code (IPC), 1860"
7619,Indian Penal Code,"5605","Indian Penal Code (IPC), 1860"
7620,Indian Penal Code,"1479","Indian Penal Code (IPC), 1860"
7633,Juvenile Justice (Care and Protection of Children) Act,"3/4","Juvenile Justice (Care and Protection of Children) Act, 2015"
7640,Indian Penal Code,"505(20","Indian Penal Code (IPC), 1860"
7643,Indian Penal Code,"4145","Indian Penal Code (IPC), 1860"
7645,Juvenile Justice (Care and Protection of Children) Act,"202","Juvenile Justice (Care and Protection of Children) Act, 2015"
7646,Indian Penal Code,"353435","Indian Penal Code (IPC), 1860"
7647,Indian Penal Code,"437","Indian Penal Code (IPC), 1860"
7656,Indian Penal Code,"27","Indian Penal Code (IPC), 1860"
7657,Indian Penal Code,"506(5)","Indian Penal Code (IPC), 1860"
7659,Indian Penal Code,"295B","Indian Penal Code (IPC), 1860"
7660,Juvenile Justice (Care and Protection of Children) Act,"151","Juvenile Justice (Care and Protection of Children) Act, 2015"
7661,I.P.C(Police),"354A","Indian Penal Code (IPC), 1860"
7662,"Protection of Children from Sexual Offences Act, 2012","9","Protection of Children from Sexual Offences Act, 2012"
7663,"Protection of Children from Sexual Offences Act, 2012","10","Protection of Children from Sexual Offences Act, 2012"
7664,I.P.C(Police),"354(B)","Indian Penal Code (IPC), 1860"
7665,I.P.C(Police),"452","Indian Penal Code (IPC), 1860"
7668,Indian Penal Code,"1436","Indian Penal Code (IPC), 1860"
7443,CHILD LABOUR (PROHIBITION AND REGULATION) ACT,"8","Child Labour (Prohibition & Regulation) Act, 1986"
7444,CHILD LABOUR (PROHIBITION AND REGULATION) ACT,"11","Child Labour (Prohibition & Regulation) Act, 1986"
7461,CHILD LABOUR (PROHIBITION AND REGULATION) ACT,N,"Child Labour (Prohibition & Regulation) Act, 1986"
7467,CHILD LABOUR (PROHIBITION AND REGULATION) ACT,"3.","Child Labour (Prohibition & Regulation) Act, 1986"
7480,Juvenile Justice Act,"41","Juvenile Justice (Care and Protection of Children) Act, 2015"
7483,INDIAN PENAL CODE,"319","Indian Penal Code (IPC), 1860"
7498,CHILD LABOUR (PROHIBITION AND REGULATION) ACT,"12(B)","Child Labour (Prohibition & Regulation) Act, 1986"
7506,U.A.P.A. Act 1967,"18","The Unlawful Activities (Prevention) Act, 1967"
7517,CHILD LABOUR (PROHIBITION AND REGULATION) ACT,"3/3(A)","Child Labour (Prohibition & Regulation) Act, 1986"
7518,Child Labor Act 1986,"14 (1 )","Child Labour (Prohibition & Regulation) Act, 1986"
7520,CHILD LABOUR (PROHIBITION AND REGULATION) ACT,"305","Child Labour (Prohibition & Regulation) Act, 1986"
7528,ARMS ACT,"25(1-b)A26","Arms Act, 1959"
7531,SC/ST Act,"6","Scheduled Castes and Scheduled Tribes (Prevention of Atrocities) Act, 1989"
7549,Contract Labour Act1970,"17","The Contract Labour (Regulation and Abolition) Act, 1970"
7557,Child Labor Act 1986,"2","Child Labour (Prohibition & Regulation) Act, 1986"
7558,Child Labor Act 1986,"4","Child Labour (Prohibition & Regulation) Act, 1986"
7559,Child Labor Act 1986,"5)","Child Labour (Prohibition & Regulation) Act, 1986"
7561,INDIAN PENAL CODE,"121121A124A216A120B34","Indian Penal Code (IPC), 1860"
7572,Child Labor Act 1986,"2","Child Labour (Prohibition & Regulation) Act, 1986"
7573,Child Labor Act 1986,"4","Child Labour (Prohibition & Regulation) Act, 1986"
7574,Child Labor Act 1986,"5)","Child Labour (Prohibition & Regulation) Act, 1986"
7575,Child Labor Act 1986,"8","Child Labour (Prohibition & Regulation) Act, 1986"
7576,Child Labor Act 1986,"9","Child Labour (Prohibition & Regulation) Act, 1986"
7577,Child Labor Act 1986,"11","Child Labour (Prohibition & Regulation) Act, 1986"
7579,Juvenile Justice Act,"18","Juvenile Justice (Care and Protection of Children) Act, 2015"
7585,CHILD LABOUR (PROHIBITION AND REGULATION) ACT,"23-24","Child Labour (Prohibition & Regulation) Act, 1986"
7587,CHILD LABOUR (PROHIBITION AND REGULATION) ACT,"3","Child Labour (Prohibition & Regulation) Act, 1986"
7589,Bihar Control of the Use and Play of Loudspeakers Act 1955,"3","The Bihar Control of the Use and Play of Loudspeakers Act, 1955"
7609,Child Labor Act 1986,"3","Child Labour (Prohibition & Regulation) Act, 1986"
7611,CHILD LABOUR (PROHIBITION AND REGULATION) ACT,"44","Child Labour (Prohibition & Regulation) Act, 1986"
7616,CHILD LABOUR (PROHIBITION AND REGULATION) ACT,"24.","Child Labour (Prohibition & Regulation) Act, 1986"
7617,CHILD LABOUR (PROHIBITION AND REGULATION) ACT,"92(1)","Child Labour (Prohibition & Regulation) Act, 1986"
7639,Child Labor Act 1986,"3(1)14(1)12(1)","Child Labour (Prohibition & Regulation) Act, 1986"
7642,Child Labor Act 1986,"4i","Child Labour (Prohibition & Regulation) Act, 1986"
7650,Child Labor Act 1986,U,"Child Labour (Prohibition & Regulation) Act, 1986"
7651,Child Labor Act 1986,s3and14(1),"Child Labour (Prohibition & Regulation) Act, 1986"
7652,Child Labor Act 1986,"366A","Child Labour (Prohibition & Regulation) Act, 1986"
7653,Child Labor Act 1986,"354A","Child Labour (Prohibition & Regulation) Act, 1986"
7654,Child Labor Act 1986,"3/9A","Child Labour (Prohibition & Regulation) Act, 1986"
7655,Child Labor Act 1986,"14/14A","Child Labour (Prohibition & Regulation) Act, 1986"
7667,Child Labor Act 1986,"35A","Child Labour (Prohibition & Regulation) Act, 1986"
7672,Child Labor Act 1986,"26B","Child Labour (Prohibition & Regulation) Act, 1986"
7682,Child Labor Act 1986,"314","Child Labour (Prohibition & Regulation) Act, 1986"
7683,Criminal Procedure Code,"13","Code of Criminal Procedure, 1973"
7688,SC/ST Act,"3(1)(r)(s)(H)","Scheduled Castes and Scheduled Tribes (Prevention of Atrocities) Act, 1989"
7690,Indian Penal Code,"120(B)","Indian Penal Code (IPC), 1860"
7691,Indian Penal Code,"420","Indian Penal Code (IPC), 1860"
7692,Child Labor Act 1986,"14/1","Child Labour (Prohibition & Regulation) Act, 1986"
7693,Child Labor Act 1986,"3ChildLabourAct","Child Labour (Prohibition & Regulation) Act, 1986"
7700,Child Labor Act 1986,"04/1","Child Labour (Prohibition & Regulation) Act, 1986"
7706,Child Labor Act 1986,"14(3)1","Child Labour (Prohibition & Regulation) Act, 1986"
7723,Child Labor Act 1986,"3-4","Child Labour (Prohibition & Regulation) Act, 1986"
7824,"Employees Provident Fund & Misc.Provisions Act,1952","313A","The Employees' Provident Funds and Miscellaneous Provisions Act, 1952"
7825,"Employees Provident Fund & Misc.Provisions Act,1952","14","The Employees' Provident Funds and Miscellaneous Provisions Act, 1952"
7826,"Employees Provident Fund & Misc.Provisions Act,1952","14A","The Employees' Provident Funds and Miscellaneous Provisions Act, 1952"
7839,I.T. Act 2000,"75","Information Technology Act, 2000"
7840,I.T. Act 2000,"76","Information Technology Act, 2000"
7891,Child Labor Act 1986,"311","Child Labour (Prohibition & Regulation) Act, 1986"
8144,Minimum Wages Act,"20(2)","Minimum Wages Act, 1948"
8145,Minimum Wages Act,"22A","Minimum Wages Act, 1948"
8146,SC/ST Act,"3(1)6(X)","Scheduled Castes and Scheduled Tribes (Prevention of Atrocities) Act, 1989"
8150,Immoral Traffic Act,"4","The Immoral Traffic (Prevention) Act, 1956"
8151,Indian Penal Code,"398","Indian Penal Code (IPC), 1860"
9828,JUVENILE JUSTICE (CARE AND PROTECTION OF CHILDREN) ACT,NA,"Juvenile Justice (Care and Protection of Children) Act, 2015"
12786,Bonded Labour System (Abolition) Act,"20","Bonded Labour System (Abolition) Act, 1976"
9829,JUVENILE JUSTICE (CARE AND PROTECTION OF CHILDREN) ACT,"366","Juvenile Justice (Care and Protection of Children) Act, 2015"
9841,Juvenile Justice (Care and Protection of Children) Act,declarejuvenile,"Juvenile Justice (Care and Protection of Children) Act, 2015"
9876,Juvenile Justice (Care and Protection of Children) Act,"110(1)","Juvenile Justice (Care and Protection of Children) Act, 2015"
